"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HIST1H3E",18.364647103469,0.0273238805682185,0.479772077610575,0.056951794077514,0.95458359552477,0.990255788460906
"RARS2",626.185194362193,0.006949903234953,0.123071955825569,0.0564702428618518,0.954967200441552,0.990255788460906
"RMND1",280.836927381285,0.00852178959921764,0.148372193455044,0.0574352201768838,0.954198507652818,0.990255788460906
"ARID1B",846.87403122805,0.00643525318314211,0.113406855021767,0.0567448341804995,0.954748459018446,0.990255788460906
"RALA",1628.44870394504,-0.00669980704209167,0.11696494843532,-0.0572804684798077,0.954321778699596,0.990255788460906
"SMO",185.080722472922,0.00978831587153573,0.17124164576483,0.0571608374108846,0.954417074346003,0.990255788460906
"WDR34",97.6016780881002,-0.0140567812718923,0.245080251051132,-0.0573558302295015,0.954261747416589,0.990255788460906
"TMOD3",2935.54520783716,-0.00571885225678601,0.10160392786312,-0.0562857399025989,0.955114178734617,0.99026574095998
"SH3BP2",1299.62139593252,-0.00673328428943379,0.119690237922183,-0.0562559186640725,0.955137934999639,0.99026574095998
"TFB2M",81.7442275896578,-0.0138209560692318,0.250137084415806,-0.0552535266872187,0.955936485900068,0.990323444495831
"WDR90",61.5625886234719,-0.0159846245757758,0.287798605669509,-0.0555410077077704,0.95570746092526,0.990323444495831
"IFT140",180.312951561324,0.0104488472803334,0.189194719804332,0.0552280068446927,0.95595681674452,0.990323444495831
"SEZ6L2",119.123239936703,-0.0115952462841885,0.210155309803659,-0.0551746529508178,0.955999322182332,0.990323444495831
"CHST6",18.1515650963659,0.0267516854121845,0.48270366351251,0.0554205145606714,0.955803452696361,0.990323444495831
"C19orf33",1744.25097416994,-0.00782688575108583,0.14043137583889,-0.0557345942409995,0.955553240104561,0.990323444495831
"A1BG-AS1",31.6879976201721,-0.021171143782385,0.377873534859751,-0.0560270615147546,0.955320249043996,0.990323444495831
"HACL1",156.124685820996,0.0100190784547353,0.180092658280095,0.0556329089171023,0.955634247568002,0.990323444495831
"MAEA",857.324234514419,-0.00704379473843409,0.127365308144493,-0.055303872310685,0.955896377231965,0.990323444495831
"IRX1",41.6417505333322,-0.020450333540077,0.365341113768099,-0.0559759982366997,0.955360927807351,0.990323444495831
"PPP1CA",1920.20267660458,-0.00523921269800136,0.0960195101627132,-0.0545640431733412,0.956485785453277,0.990681360439272
"NUDT7",26.5551532091102,-0.0225675134627083,0.413789568359818,-0.0545386234654526,0.956506037290118,0.990681360439272
"RNF20",1101.91088977717,0.00671356515016306,0.123728097956218,0.0542606349007216,0.956727512123304,0.990827254087254
"CYP4X1",38.6694450504072,-0.0174866219177995,0.332437489376074,-0.0526012332442371,0.958049634346071,0.990995353868246
"ACP6",281.416593447818,0.00794458510285137,0.147639242006889,0.0538107957942554,0.957085908183157,0.990995353868246
"LARP4B",1240.11255790594,-0.0053601742388279,0.100926409796748,-0.053109728658956,0.957644480045401,0.990995353868246
"ADM",1307.27510308705,0.00758367690222601,0.142160991919929,0.0533456949041086,0.957456472740831,0.990995353868246
"PPP1R32",22.7033445939145,0.025003597586322,0.470040154478896,0.0531945991168392,0.957576858805064,0.990995353868246
"CDON",43.1158692298143,-0.0165085883495336,0.309716727062423,-0.0533022175008532,0.957491113405203,0.990995353868246
"RHOT1",222.016953623777,0.00888727294321619,0.169482245345991,0.052437781462437,0.958179870260372,0.990995353868246
"MED1",1772.22503125067,0.00503488429334061,0.0960051037611877,0.0524439232508395,0.958174976555808,0.990995353868246
"DNAJC7",2716.83736133726,-0.00507803536337932,0.0958572599183777,-0.0529749689037978,0.957751851622617,0.990995353868246
"AOC2",100.245348918639,0.0115564041374463,0.216361251394537,0.0534125406604025,0.957403213474632,0.990995353868246
"JUNB",729.246836123146,-0.0188382708623718,0.359142057635545,-0.052453536036397,0.95816731720481,0.990995353868246
"ARL14",63.4920554109477,0.0146348984927447,0.276757082723124,0.0528799420370603,0.957827565968229,0.990995353868246
"FBXO45",190.109704254783,-0.00934587593665331,0.174731863071812,-0.0534869586596941,0.957343921257733,0.990995353868246
"RBM47",1359.81518078193,-0.00555260093957283,0.105114122728178,-0.0528244996529316,0.957871740849316,0.990995353868246
"ATP10B",96.5921740345077,-0.0118680996245038,0.223632230746587,-0.0530697189080601,0.957676358251589,0.990995353868246
"NDUFB6",139.398266500759,-0.0121997751123711,0.229829531311397,-0.0530818430632465,0.957666698191321,0.990995353868246
"PRKG2",61.8813301686573,0.0143322826751198,0.273917973121317,0.0523232649241753,0.958271115975945,0.991006334578069
"TBK1",445.264200564515,-0.00765077006301063,0.147007561707122,-0.0520433777294599,0.958494129795484,0.991032525350607
"TCHP",373.937503964952,0.00715948099460216,0.137714368814846,0.0519879011624992,0.958538333851437,0.991032525350607
"CCDC142",125.267873371574,0.0105068277536131,0.201985045534568,0.0520178497660857,0.958514470611512,0.991032525350607
"MEF2C",27.1399777922213,-0.0218505153525085,0.4221365897542,-0.0517617185594633,0.958718558802426,0.991135487109145
"C14orf28",23.686231539118,-0.0216418784407492,0.421817053593781,-0.0513063145654391,0.959081436437967,0.991427244344748
"TMUB2",581.046021789481,-0.00602096053970298,0.118660760827236,-0.0507409568060094,0.959531939854848,0.991485019290702
"SEC11C",399.119019598006,-0.00643861549008152,0.127683641516682,-0.0504263147072002,0.959782666953118,0.991485019290702
"LAMA5",3586.07735577838,-0.0139693950148931,0.274357762555801,-0.0509167113944949,0.959391889014888,0.991485019290702
"PACSIN2",1216.01800942133,-0.006153791751381,0.121585699666175,-0.0506127921974115,0.959634069191482,0.991485019290702
"ATXN10",1374.55693725483,-0.00540724304159462,0.106578280522887,-0.0507349435088084,0.959536731600083,0.991485019290702
"RAB43",9.49314523953795,-0.0344417205623414,0.682991314541526,-0.0504277577606697,0.959781517026031,0.991485019290702
"HERC5",14.4558717893847,-0.029221297132945,0.579438857666447,-0.0504303374658491,0.959779461334662,0.991485019290702
"LEP",17.1695145687643,-0.0249787090148458,0.491911030658582,-0.0507789162227236,0.959501691615799,0.991485019290702
"C17orf80",291.293559715175,0.0074752268758555,0.150772106491795,0.0495796407557806,0.96045737099889,0.992015256045996
"GTF2I",4272.57644168614,-0.00482555519701114,0.0971318766362751,-0.0496804485213558,0.960377037037062,0.992015256045996
"HMCN1",40.672896807211,0.0158903662666782,0.322643465290933,0.049250544257419,0.96071963161649,0.992102912241627
"RARG",925.066201031668,-0.00596910451054831,0.121322032731079,-0.0492004986742958,0.960759513864939,0.992102912241627
"NFX1",1073.31282707449,0.00536988552916966,0.109212204569347,0.049169280579442,0.96078439219039,0.992102912241627
"MON1A",163.739953536118,0.00891228066989174,0.181639338030657,0.0490658068154132,0.960866852779652,0.992104711652781
"SAR1B",445.611735555474,0.00596707836258374,0.122228593610914,0.0488190053268429,0.961063536171668,0.99222443705048
"SLC4A1AP",1157.77512097404,0.00554531947670062,0.114680897720446,0.0483543431114244,0.961433845629683,0.992440026592293
"PBRM1",1227.64897110137,-0.00488569878061534,0.100978009218417,-0.0483837898808988,0.961410377975088,0.992440026592293
"REC8",261.573810768823,-0.00765260408809736,0.159438080105101,-0.0479973421848331,0.961718360796741,0.992483658484697
"SYNCRIP",4771.58581814136,-0.00489513463973827,0.101572267678907,-0.0481936137845509,0.961561939737157,0.992483658484697
"LRRC8A",4816.5979105653,0.00543970298884347,0.113116308425898,0.0480894670674917,0.961644940557291,0.992483658484697
"CHD1L",839.997567420526,0.00512292865722776,0.10762967146593,0.0475977357122142,0.962036836625969,0.992523791572297
"ARHGDIB",1597.89934892304,0.00595117543802687,0.125173921100338,0.0475432533047875,0.96208025813948,0.992523791572297
"APLF",70.7508044883096,0.0129881549489908,0.27223202879948,0.0477098709004501,0.961947467222048,0.992523791572297
"LOC100507547",13.7616079842791,0.0257075270824709,0.540300234297925,0.0475800776134693,0.962050909805512,0.992523791572297
"KCNAB2",40.5241342757292,0.0142005087914037,0.320705925042225,0.044278909999976,0.964682082565659,0.992589286596581
"PIP5K1A",2652.12151447651,-0.00422858718449929,0.0961157459756881,-0.0439947392757986,0.964908597258838,0.992589286596581
"C1orf131",243.601513385585,0.0075974205050277,0.161997253554802,0.0468984525250458,0.962594161444929,0.992589286596581
"FAM107B",390.010914726718,-0.00642842720110983,0.147650495034182,-0.0435381351049423,0.965272565915851,0.992589286596581
"VCL",3729.15399062067,-0.0037934990371565,0.085834709799311,-0.0441953965479236,0.964748651492552,0.992589286596581
"CDC42BPG",386.397018494927,0.00806045919285925,0.173994924884322,0.0463258293207008,0.963050552584587,0.992589286596581
"NCKAP5L",394.933060192683,0.00788751633620714,0.177417284521589,0.0444574290350349,0.964539785111636,0.992589286596581
"GDF11",310.752885199158,-0.0059478703181584,0.13715999319521,-0.0433644693295749,0.965411000411632,0.992589286596581
"POC1B",236.716815535832,0.00772049486859367,0.178067210711563,0.0433571955091691,0.965416798627278,0.992589286596581
"CAB39L",188.923052314512,0.00815739378461774,0.179914106846702,0.0453404901238141,0.963835914155742,0.992589286596581
"METRN",72.0803311056127,-0.0138239000471645,0.317745309204787,-0.0435062285632516,0.965297999553496,0.992589286596581
"PGP",225.382736709066,0.00782750702722319,0.16679031568572,0.0469302249056979,0.962568838635472,0.992589286596581
"LONP2",1446.29657721755,0.00420873453487716,0.0948210238475867,0.0443860903847884,0.964596648987021,0.992589286596581
"ELP5",209.33035754513,0.00729784731923911,0.159938275431313,0.0456291484921835,0.963605836224737,0.992589286596581
"SUPT4H1",703.100464007197,-0.005238219767259,0.110606834411611,-0.0473589158854828,0.962227172630244,0.992589286596581
"CABYR",437.050849605611,0.00602174555184415,0.138314677372937,0.0435365621799322,0.965273819739557,0.992589286596581
"RNF152",118.119359568112,-0.00956682359727125,0.215219733762057,-0.0444514238078565,0.964544571857574,0.992589286596581
"CACTIN",439.854787780404,0.00624161877681602,0.143186011054903,0.0435909816247536,0.965230440486889,0.992589286596581
"KCTD15",205.188713237865,-0.007133655991393,0.1647133251361,-0.0433095257199051,0.96545479792223,0.992589286596581
"DYRK1B",260.631585565443,-0.00820025399093868,0.182968276733663,-0.0448179003340308,0.964252457025386,0.992589286596581
"LMTK3",180.455608179137,0.00894104110423845,0.19992813494612,0.0447212750053815,0.96432947565974,0.992589286596581
"CCDC106",71.4984690955304,0.0119230423468787,0.270311992318067,0.0441084475928439,0.964817959134544,0.992589286596581
"CHAC2",35.4795186955043,0.0157885732759225,0.361901407756397,0.0436267252282978,0.965201948322591,0.992589286596581
"DNAJB2",1970.66529286131,0.00416420008931892,0.0960448861113449,0.0433568121939502,0.965417104181243,0.992589286596581
"AGAP1",474.0535939892,-0.00573515910085017,0.128714480525876,-0.044557217474045,0.964460244277156,0.992589286596581
"MYBL2",132.849449217564,-0.00946732320761357,0.207412454242498,-0.0456449119325534,0.963593271909947,0.992589286596581
"TSHZ2",99.5043623581832,-0.0102478547813776,0.221007932239153,-0.0463687193375866,0.963016368037425,0.992589286596581
"CBS",79.4650389128752,-0.0110301184188403,0.252087976809385,-0.0437550356762183,0.96509966906396,0.992589286596581
"HES1",595.688510783583,-0.00702289936624049,0.154037931276754,-0.0455920130063467,0.963635435251725,0.992589286596581
"POLN",17.455142862616,-0.0229974931140922,0.520681421127395,-0.0441680693432412,0.964770434176701,0.992589286596581
"ANKRD17",4319.99795758928,-0.00413984346794484,0.0920253991949188,-0.0449858789438798,0.964118564529922,0.992589286596581
"FRAS1",574.442557887747,0.0054388129849127,0.115499519010899,0.047089486012487,0.962441906989684,0.992589286596581
"WDR70",447.786838999818,0.00604567958194673,0.134186463504823,0.0450543178800553,0.964064013469718,0.992589286596581
"DDX46",1909.20998079816,0.00478458120701064,0.102992124559569,0.0464557967657355,0.962946965092564,0.992589286596581
"ZNF354C",39.9762346717468,0.0157258039911462,0.333600931385613,0.0471395686032082,0.962401991190501,0.992589286596581
"LYRM2",526.934737368666,0.00622520899411074,0.141989776056674,0.0438426566123044,0.965029824696599,0.992589286596581
"HDAC2",4111.5598920451,-0.00434781329696928,0.0976429953809493,-0.0445276517788757,0.964483810898836,0.992589286596581
"RIPK2",157.074918522633,-0.00834657978846975,0.181904043838131,-0.0458845202798078,0.963402292209069,0.992589286596581
"PIGA",205.326481855595,0.00852735618069796,0.187091750188712,0.0455784724451868,0.963646227837018,0.992589286596581
"IDS",2366.02450052193,0.00432960753991551,0.09258702546039,0.0467625730320904,0.962702458776,0.992589286596581
"VMA21",260.080621483233,0.00787362759007,0.178298730309561,0.0441597513139879,0.96477706453457,0.992589286596581
"ISOC2",141.681791085633,-0.00842876030457076,0.19563078166159,-0.0430850412853288,0.965633743551687,0.992607204314944
"VAV2",2531.21935308041,0.00441958519926524,0.102508491060538,0.0431143328083446,0.965610393994656,0.992607204314944
"KIAA2013",603.55011512844,0.00577122462874875,0.136705371986843,0.0422165167679305,0.966326095821406,0.992635491493197
"LDLRAD2",30.5282932172826,0.0214937869613184,0.510995953473524,0.0420625384902035,0.966448843679259,0.992635491493197
"HEATR1",780.449523792526,-0.00484309071930929,0.114571943898905,-0.0422711752502228,0.966282523557903,0.992635491493197
"PLEKHA8P1",54.6401267873431,-0.0125170477256989,0.297759710202464,-0.042037412372506,0.966468873704262,0.992635491493197
"PDPK1",765.993673316406,0.00459057136043726,0.107589994110195,0.0426672703015072,0.965966770314153,0.992635491493197
"UBL5",2848.09320682624,0.00380577296226248,0.0898285971767248,0.0423670532756419,0.966206092432916,0.992635491493197
"CAB39",2300.00505256831,-0.00384069799249088,0.0896680387789613,-0.0428324076760338,0.965835130097187,0.992635491493197
"RBL1",86.6306700597208,-0.00979614688564663,0.230414037993235,-0.0425154082232361,0.966087828870397,0.992635491493197
"CD47",512.932894301068,-0.00569308366822583,0.134713885889265,-0.0422605556260588,0.966290989227136,0.992635491493197
"CHRAC1",230.776664596935,-0.00674873582792215,0.157962981679251,-0.0427235277289567,0.965921924274857,0.992635491493197
"RAB4A",447.946210685416,0.00577145424093639,0.140881083848866,0.0409668500785234,0.967322323470284,0.99264686772982
"PRPF19",1116.18578595803,-0.00418414889005222,0.0999155372189338,-0.0418768592604767,0.966596863846804,0.99264686772982
"TNFRSF1A",2390.55847742212,0.00455571476295755,0.112098068719814,0.0406404393490884,0.967582544834291,0.99264686772982
"PKP2",1361.92893623961,-0.00404580647307078,0.0990464092078781,-0.0408475835260162,0.967417404823216,0.99264686772982
"VIPAS39",545.677470805245,-0.00520624398706732,0.125140769494619,-0.0416031003172886,0.966815101687636,0.99264686772982
"TMEM205",340.628602437485,0.00634038404807773,0.152776691901849,0.0415009905578469,0.966896503185032,0.99264686772982
"PNKP",283.563250862976,-0.00671666099483859,0.164161805634248,-0.0409148825385321,0.967363752832541,0.99264686772982
"GALNT3",1560.88066380598,0.0045277097775391,0.109832330457687,0.0412238341722467,0.967117452898645,0.99264686772982
"ZPLD1",36.5636454880739,0.0164303563331491,0.40463651374233,0.040605224133608,0.967610619336992,0.99264686772982
"CP",136.061210330799,-0.00924611400678129,0.222129367828577,-0.0416249057797561,0.96679771850376,0.99264686772982
"GNB4",408.591609670968,-0.00532145569345273,0.129743354825706,-0.0410152466043554,0.967283741057509,0.99264686772982
"MTMR12",444.761552420668,-0.0054236660797318,0.133290951435433,-0.0406904296302444,0.967542691326823,0.99264686772982
"ULBP1",74.3399704585223,0.0105202297459137,0.254321754920014,0.0413658271162149,0.967004255477852,0.99264686772982
"PRKDC",3090.36675224528,-0.00376211560449441,0.0920450240175304,-0.0408725582360421,0.967397494515197,0.99264686772982
"CCNB3",18.7079789121379,-0.0191771624270817,0.47379723074197,-0.0404754633053682,0.967714068453112,0.992670139822835
"SLC2A8",94.049661422542,0.0105372696568475,0.261540355184834,0.0402892687417232,0.967862509137433,0.992739556021713
"DBF4",172.633739092892,-0.007355470100992,0.183412800872569,-0.0401033628296337,0.968010720809814,0.992808725757128
"BTBD8",11.2824886132442,0.0246481843681799,0.623227011680861,0.0395492876691962,0.968452458353301,0.993178904098492
"SH2D5",182.891311944605,0.00760328478817364,0.194999040708475,0.0389913958578934,0.968897248509376,0.993513249749497
"LOC100288637",36.3314250783945,-0.0131048876567965,0.336561327665443,-0.0389375919916246,0.96894014520765,0.993513249749497
"EAPP",544.961266352542,0.00532448386516623,0.137770073903364,0.0386476083978947,0.969171344611658,0.993667417135626
"TRIM32",350.163411891353,0.00522728905203727,0.136610643742794,0.0382641418620281,0.969477080485327,0.993897972828856
"PRTFDC1",28.0078196058469,-0.0154047929456725,0.405291660345829,-0.038009153537795,0.969680383835506,0.99391674736485
"ATXN1",365.200021670684,0.00565014507418688,0.14893532787169,0.0379369029157041,0.969737989943803,0.99391674736485
"PDSS2",199.80317417876,0.00631008950983098,0.165512995625447,0.0381244354014992,0.96958846883663,0.99391674736485
"SLC35E2B",436.73679598142,-0.00494219889205642,0.134652634425855,-0.0367033212022137,0.970721560492623,0.993965191483648
"TRAF6",358.011903860374,-0.00491513478038519,0.133133036317955,-0.0369189715514834,0.97054961294788,0.993965191483648
"CBLN3",167.513657409675,0.00715134211799251,0.19205121886308,0.0372366401021956,0.97029632428276,0.993965191483648
"SLFN12",178.120463218819,-0.00684615155209658,0.181356299985249,-0.0377497310689148,0.96988722457139,0.993965191483648
"ZC3H4",461.879064320914,0.00483519803207052,0.131506400425725,0.0367677772064141,0.970670166731686,0.993965191483648
"PIGF",156.337085118791,-0.00676944256870711,0.183197269423943,-0.0369516564848011,0.970523551926729,0.993965191483648
"COQ10B",238.769177111447,-0.00679725450371537,0.180684645064378,-0.0376194363460907,0.969991110926864,0.993965191483648
"AHCY",6511.76505195093,-0.0030051249787362,0.0816911345687423,-0.0367864272494271,0.97065529621031,0.993965191483648
"TRAIP",29.4787554597932,0.0161485793061857,0.433290900186093,0.037269601783121,0.970270042909361,0.993965191483648
"COL21A1",21.0988095273704,-0.016521901487651,0.446137648375131,-0.0370331926655935,0.970458539964635,0.993965191483648
"ATP6V0A4",21.9056641107076,-0.0162800870570666,0.435601575501855,-0.0373738020536551,0.970186961005246,0.993965191483648
"ABCA2",404.945003529747,-0.00667445740330091,0.182061175545329,-0.036660520197724,0.970755687785348,0.993965191483648
"HOMEZ",667.591941211605,-0.00407111955629873,0.111567818007592,-0.036490088530921,0.970891581654184,0.994021526873101
"URI1",1127.34260239595,-0.00377008236891606,0.104217818795873,-0.0361750266170927,0.971142798824946,0.994062622978469
"NCKIPSD",379.738199629629,0.00523952426921441,0.144916051901914,0.0361555824937929,0.971158302848326,0.994062622978469
"SRPK2",1381.28507431864,-0.00359334338690651,0.0994409390992654,-0.0361354530584181,0.971174353325642,0.994062622978469
"LAMC1",7863.30671543401,-0.00327479167727027,0.0924983350017703,-0.0354037905353387,0.971757762198249,0.994113953233992
"RBM4B",151.550507618542,-0.00652889174604788,0.182091396939026,-0.0358550258595364,0.971397956953563,0.994113953233992
"NACA",6208.43379371999,0.00397441688903042,0.111185239558112,0.0357459039061848,0.971484967897672,0.994113953233992
"ZNF490",105.271627250082,0.00748526377605511,0.21130744658323,0.0354235683459779,0.971741991680725,0.994113953233992
"ITM2C",600.965499744564,0.00399778730125734,0.112798338066706,0.0354418989656846,0.971727375140528,0.994113953233992
"MIR4442",10.5329425003776,-0.0228384098489567,0.644243066977454,-0.0354499893279503,0.971720924019301,0.994113953233992
"PAPSS1",1514.66820800075,-0.00363860047208684,0.102990600643353,-0.0353294421952831,0.97181704650296,0.994113953233992
"CUL7",678.641207880309,-0.00428589525869286,0.121547456765559,-0.0352610854454938,0.971871553336559,0.994113953233992
"ERN2",21.1014994556711,0.0157871310388799,0.449973529266818,0.0350845772296945,0.972012299429215,0.994175182848005
"KIAA0754",155.977367944965,-0.00628943444153094,0.181435006987344,-0.0346649444666962,0.972346914380139,0.994420009145913
"LOC642361",20.0663618023309,0.0163825349164627,0.475131460752236,0.034480004524486,0.97249438694442,0.994420009145913
"DOLPP1",300.699681362956,0.00510774883300071,0.147709356248691,0.0345797244177346,0.972414869400201,0.994420009145913
"AK4",1197.6441553677,-0.00373798694383464,0.10958723179195,-0.0341096940100754,0.972789678282328,0.994521720949257
"MOK",149.276049246693,-0.00628626120249734,0.184427748262582,-0.0340852244942402,0.972809190784949,0.994521720949257
"ANP32A",2148.9119297211,-0.00337121069470799,0.0990051784612526,-0.0340508521584795,0.97283660003034,0.994521720949257
"SIAH2",406.107662331909,-0.00439082600601878,0.129383147323685,-0.0339366145965982,0.972927695768042,0.994532128134149
"SLC16A9",53.0335286038043,0.00976020986337607,0.297948226634852,0.0327580733525815,0.973867512871628,0.994639343033095
"ZNF503-AS2",21.8273289731321,0.014369872723081,0.429964290034681,0.0334210841600868,0.973338796324818,0.994639343033095
"PEX5",228.647702547401,-0.00516924064876248,0.160037941661488,-0.0323000945594293,0.974232733797871,0.994639343033095
"ALG10B",36.8337971250334,0.0121161852090673,0.371871822455161,0.0325816167761089,0.974008229734549,0.994639343033095
"MPND",51.5759814486984,0.0102456829409842,0.31818854795989,0.0322000367602034,0.97431252686518,0.994639343033095
"PRR19",15.7814371456508,-0.0189761484416879,0.585674771955994,-0.0324004880358988,0.974152673297299,0.994639343033095
"ZNF347",129.439927114425,0.00654796257683127,0.199994367933084,0.0327407348742048,0.973881339559121,0.994639343033095
"ZNF552",211.311982650023,0.00539567007056333,0.166774408417701,0.0323531057417959,0.974190459088415,0.994639343033095
"FAM110A",124.619593226924,-0.0067122875982851,0.204743520797958,-0.032783882840956,0.973846930934152,0.994639343033095
"ACPP",15.1398172143616,0.016888239003669,0.519188390215656,0.032528152250581,0.974050865654815,0.994639343033095
"CTBP1",835.654472047017,0.00443119064645095,0.133269435708976,0.0332498642534022,0.973475334159521,0.994639343033095
"TMEM161B",204.259102405327,-0.00630622262398989,0.192838414188839,-0.0327021078788506,0.973912142947466,0.994639343033095
"SIMC1",77.5857436141992,-0.00792106310074889,0.240348952274201,-0.032956511879079,0.97370926727949,0.994639343033095
"C8orf59",329.848074245692,0.00564110153437718,0.175290604688097,0.0321814254929101,0.974327368816082,0.994639343033095
"TLE4",355.086935207116,-0.00446726799452702,0.133027096159664,-0.0335816395568407,0.973210763521144,0.994639343033095
"GPR107",2317.24303754667,-0.00298359928233997,0.0893359972228485,-0.0333975035270205,0.973357600450543,0.994639343033095
"SLC27A3",59.2207385888142,-0.00940813431498991,0.294469087583334,-0.0319494803077672,0.974512339180756,0.994692420254498
"TIPRL",706.070138040062,0.00510479718782186,0.160982275710718,0.0317103057792218,0.974703076197638,0.994692420254498
"CYP2C18",9.8224640477287,0.0214015799179495,0.671077916473282,0.0318913488174686,0.974558697775654,0.994692420254498
"TPT1",47262.0132231429,0.00273760506395535,0.0862015209187053,0.0317581990987969,0.97466488209416,0.994692420254498
"PRDM2",1137.91971998704,-0.00304646192830554,0.108020716941064,-0.0282025709009845,0.977500586758674,0.99476721426658
"DDI2",102.546794705647,0.0071200146335544,0.234481323504342,0.0303649541342792,0.975775994509035,0.99476721426658
"IFNLR1",196.567121787635,-0.00522871711867977,0.177927499658069,-0.0293867846663839,0.976556112562492,0.99476721426658
"ZNF697",221.516998068759,0.00540998627569577,0.17988137923486,0.0300752990593445,0.976007000312665,0.99476721426658
"C1orf112",64.5497242092936,0.00754199469419438,0.257945001887649,0.0292387704316884,0.976674160108607,0.99476721426658
"PRRC2C",10338.2642603957,0.00252673712066403,0.0881451502870832,0.0286656397139786,0.977131260635456,0.99476721426658
"PPP3CB",360.89102688269,0.00462259012406654,0.158825809980387,0.0291047791579805,0.97678102419716,0.99476721426658
"CHD4",6438.16045981826,0.00261769783193519,0.0922235563094209,0.0283842646791077,0.977355674112678,0.99476721426658
"PTPRB",123.502642460112,-0.00593097888222133,0.19723276020939,-0.0300709622271917,0.976010459039704,0.99476721426658
"HNRNPC",21556.9333823083,0.00366008988201177,0.121683352465011,0.0300788054229866,0.976004203904392,0.99476721426658
"PARP6",440.159596112767,0.00391603094870289,0.136835168867344,0.028618599890057,0.977168777592634,0.99476721426658
"CHRNA5",21.3548870133599,0.012321729798291,0.44383253079112,0.0277621150850026,0.977851882090051,0.99476721426658
"KDM8",23.1040224807347,0.0130973356455031,0.437160688773597,0.0299600032250067,0.976098951642619,0.99476721426658
"CES4A",53.2728655780612,0.00826090626906504,0.284895172541471,0.0289963013250515,0.97686754047049,0.99476721426658
"HSD17B1",80.7049658880509,0.00774578559092389,0.271373846202699,0.0285428595987038,0.977229184924572,0.99476721426658
"NMT1",3981.01113061607,0.0026017855334277,0.0934381965075793,0.0278449887805428,0.977785784000991,0.99476721426658
"AFG3L2",751.037166134333,0.00324318075592952,0.10785807442661,0.0300689658439645,0.976012051203076,0.99476721426658
"POLR2E",1480.90399607522,0.00409720140908945,0.145133007208851,0.0282306657037254,0.977478179271274,0.99476721426658
"PRKACA",1625.36051515876,-0.00298191512834637,0.0972268275843856,-0.0306696742291451,0.975532976239508,0.99476721426658
"RMDN2",45.0991697546497,0.0119306874058486,0.384764497437038,0.0310077657510512,0.975263346478357,0.99476721426658
"GFPT1",1558.16715823931,0.00308528970139458,0.101561008471368,0.0303786831957697,0.975765045354011,0.99476721426658
"CYYR1",15.0700976059519,-0.0162145097903097,0.57565896591002,-0.0281668674519423,0.977529062676857,0.99476721426658
"SAMM50",743.955448250023,0.00324782560438276,0.110560977534179,0.0293758763427966,0.976564812389538,0.99476721426658
"NR2C2",482.280513253804,-0.0039175961123513,0.126715020512217,-0.0309165882348857,0.975336060748418,0.99476721426658
"TXNRD3",175.071592567557,-0.00492769480496971,0.176828308436505,-0.0278671149915972,0.977768136686932,0.99476721426658
"ACAD11",18.7242379179548,0.0150038471593268,0.482686398874572,0.0310840479332122,0.975202511427908,0.99476721426658
"LSM6",178.113197352667,-0.00559825309131333,0.183367806596417,-0.0305301851793144,0.975644220304479,0.99476721426658
"TTC33",221.082490558027,0.004889613549243,0.16467955531379,0.0296916854064006,0.976312943084302,0.99476721426658
"DUSP22",286.106006049643,-0.00452522475213801,0.151452227291285,-0.0298788920643255,0.976163640025279,0.99476721426658
"RING1",607.179851789674,-0.00349822777750211,0.124153880419114,-0.0281765480522472,0.977521341739785,0.99476721426658
"TULP4",572.459309137816,0.00333746363619988,0.116492955893234,0.0286494888090802,0.977144141902622,0.99476721426658
"ACTR3B",47.9196914019954,0.00950604286208282,0.303270422020682,0.0313451038144252,0.974994320421509,0.99476721426658
"THAP1",182.482552940113,0.00496898558657558,0.175847328715786,0.0282573845327314,0.977456869231599,0.99476721426658
"LYNX1",31.8135996383102,-0.0115489414523882,0.389829664945237,-0.0296256095697863,0.976365640791687,0.99476721426658
"GTF3C4",387.122429785127,-0.00366869910923647,0.130921395857241,-0.0280221508884376,0.977644484228281,0.99476721426658
"SMC1A",2760.7710795128,0.00356745649678732,0.113563846801568,0.0314136637430115,0.974939644438422,0.99476721426658
"GNL3L",682.903103712572,0.00345171497765911,0.112563645882773,0.0306645627066293,0.975537052727044,0.99476721426658
"PAK3",14.8020922939053,0.0152614756079035,0.525763971087909,0.0290272374052647,0.976842867435337,0.99476721426658
"BDNF-AS",40.5171402637039,-0.00934070696714371,0.34100639027405,-0.0273915892298589,0.97814740655556,0.99498549813576
"TMEM185B",356.398975880377,0.00360954682847642,0.132360413032496,0.0272705920582933,0.978243912279528,0.995001317926819
"RBM48",142.063220170511,0.0051403538767863,0.190302387503997,0.0270115049222823,0.978450557779347,0.995129152309968
"SMARCD3",109.074299001011,0.00555696924437114,0.207329496419992,0.0268025984740457,0.978617180681216,0.995216264086781
"ZNF614",157.413632177179,0.00507047231614923,0.19070189525348,0.0265884736457894,0.978787966709125,0.995307594839237
"CSTF2T",512.840404948926,0.00344263805217151,0.130847922707601,0.0263102232036544,0.97900990079765,0.995450917497015
"VPS13D",2132.97262069423,-0.00231718618904786,0.0889573974285721,-0.0260482686772444,0.979218838658953,0.995546005894025
